movie_id,title,genres,director,actor,language,country,year
3559,Limelight,['Drama'],,"['André_Eglevsky', 'Melissa_Hayden', 'Sydney_Chaplin', 'Charlie_Chaplin', 'Claire_Bloom', 'Marjorie_Bennett', 'Norman_Lloyd', 'Buster_Keaton', 'Nigel_Bruce']",['English'],['United_States'],1952
3560,Phantom Love (Ai No Borei),['Drama'],,[''],[''],[''],1978
3561,Stacy's Knights,['Drama'],Jim_Wilson,[''],['English'],['United_States'],1982
3562,Committed,"['Comedy', 'Drama']",,"['Patricia_Velásquez', 'Casey_Affleck', 'Goran_Višnjić', 'Heather_Graham', 'Alfonso_Arau', 'Luke_Wilson']",['English'],['United_States'],2000
3563,"Crow: Salvation, The","['Action', 'Horror']",Bharat_Nalluri,"[""Jodi_Lyn_O'Keefe"", 'Eric_Mabius', 'Kirsten_Dunst', 'Fred_Ward', 'William_Atherton']",['English'],['United_States'],2000
3564,"Flintstones in Viva Rock Vegas, The","[""Children's"", 'Comedy']",Brian_Levant,"['Mark_Addy', 'Thomas_Gibson', 'Harvey_Korman', 'Joan_Collins', 'Kristen_Johnston', 'Jane_Krakowski', 'Alan_Cumming', 'Stephen_Baldwin']",['English'],['United_States'],2000
3565,Where the Heart Is,"['Comedy', 'Drama']",Matt_Williams,"['Ashley_Judd', 'Natalie_Portman', 'Joan_Cusack', 'Stockard_Channing']",['English'],['United_States'],2000
3566,"Big Kahuna, The","['Comedy', 'Drama']",,"['Danny_DeVito', 'Peter_Facinelli', 'Kevin_Spacey']",['English'],['United_States'],2000
3567,Bossa Nova,['Comedy'],Bruno_Barreto,"['Amy_Irving', 'Antônio_Fagundes']","['English', 'Portuguese']",['Brazil'],1999
3568,Smiling Fish and Goat on Fire,['Drama'],,[''],[''],[''],1999
3569,"Idiots, The (Idioterne)","['Comedy', 'Drama']",,[''],[''],[''],1998
3570,"Last September, The",['Drama'],,[''],[''],[''],1999
3571,Time Code,['Drama'],,[''],[''],[''],2000
3572,Carnosaur,"['Horror', 'Sci-Fi']",Adam_Simon,"['Jennifer_Runyon', 'Diane_Ladd', 'Clint_Howard', 'Ned_Bellamy', 'Raphael_Sbarge', 'Harrison_Page']",['English'],['United_States'],1993
3573,Carnosaur 2,"['Horror', 'Sci-Fi']",,"['John_Savage', 'Don_Stroud', 'Arabella_Holzbog', 'Cliff_DeYoung']",['English'],['United_States'],1995
3574,Carnosaur 3: Primal Species,"['Horror', 'Sci-Fi']",,[''],[''],[''],1996
3575,Defying Gravity,['Drama'],,"['Don_Handfield', 'Daniel_Chilson']",['English'],['United_States'],1997
3576,"Hidden, The","['Action', 'Horror', 'Sci-Fi']",Jack_Sholder,"['Michael_Nouri', 'Kyle_MacLachlan']",['English'],['United_States'],1987
3577,Two Moon Juction,['Drama'],,[''],[''],[''],1988
3578,Gladiator,"['Action', 'Drama']",Ridley_Scott,"['Derek_Jacobi', 'Connie_Nielsen', 'Oliver_Reed', 'Ralf_Möller', 'Tommy_Flanagan', 'Djimon_Hounsou', 'Joaquin_Phoenix', 'Richard_Harris', 'Russell_Crowe', 'John_Shrapnel']",['English'],[''],2000
3579,I Dreamed of Africa,['Drama'],Hugh_Hudson,"['Kim_Basinger', 'Liam_Aiken', 'Vincent_Perez', 'Eva_Marie_Saint']",['English'],['United_States'],2000
3580,Up at the Villa,['Drama'],,[''],['English'],['United_Kingdom'],2000
3581,Human Traffic,['Drama'],Justin_Kerrigan,"['Nicola_Reynolds', 'Danny_Dyer', 'Shaun_Parkes', 'Lorraine_Pilkington', 'John_Simm']",['English'],"['Ireland', 'United_Kingdom']",1999
3582,"Jails, Hospitals & Hip-Hop",['Drama'],,[''],[''],[''],2000
3583,Black Tights (Les Collants Noirs),['Drama'],,[''],[''],[''],1960
3584,Breathless,"['Action', 'Drama', 'Romance', 'Thriller']",Jim_McBride,"['Richard_Gere', 'Valérie_Kaprisky']",['English'],['United_States'],1983
3585,"Great Locomotive Chase, The","['Adventure', 'War']",Francis_D._Lyon,"['Jeffrey_Hunter', 'Jeff_York', 'John_Lupton', 'Slim_Pickens', 'Fess_Parker']",['English'],['United_States'],1956
3586,"Idolmaker, The",['Drama'],Taylor_Hackford,"['Tovah_Feldshuh', 'Ray_Sharkey', 'Peter_Gallagher', 'Paul_Land', 'Joe_Pantoliano']",['English'],['United_States'],1980
3587,Inferno,['Horror'],Dario_Argento,"['Leigh_McCloskey', 'Eleonora_Giorgi', 'Daria_Nicolodi', 'Feodor_Chaliapin_Jr.', 'Alida_Valli', 'Gabriele_Lavia', 'Sacha_Pitoëff', 'Leopoldo_Mastelloni', 'Irene_Miracle', 'Ania_Pieroni', 'Veronica_Lazar']",['Italian'],['Italy'],1980
3588,"King of Marvin Gardens, The","['Crime', 'Drama']",Bob_Rafelson,"['Ellen_Burstyn', 'Bruce_Dern', 'Jack_Nicholson']",['English'],['United_States'],1972
3589,"Kill, Baby... Kill! (Operazione Paura)",['Horror'],Mario_Bava,"['Giacomo_Rossi_Stuart', 'Giovanna_Galletti', 'Erika_Blanc', 'Micaela_Esdra', 'Piero_Lulli', 'Fabienne_Dali', 'Luciano_Catenacci']",['Italian'],['Italy'],1966
3590,"Lords of Flatbush, The",['Comedy'],Stephen_Verona|Martin_Davidson,"['Perry_King', 'Henry_Winkler', 'Sylvester_Stallone', 'Susan_Blakely']",['English'],['United_States'],1974
3591,Mr. Mom,"['Comedy', 'Drama']",Stan_Dragoti,"['Ann_Jillian', 'Martin_Mull', 'Michael_Keaton', 'Teri_Garr', 'Christopher_Lloyd']",['English'],['United_States'],1983
3592,Time Masters (Les Maîtres du Temps),"['Animation', 'Sci-Fi']",,[''],[''],[''],1982
3593,Battlefield Earth,"['Action', 'Sci-Fi']",Roger_Christian,"['Forest_Whitaker', 'Sabine_Karsenti', 'Barry_Pepper', 'Kim_Coates', 'John_Travolta']",['English'],['United_States'],2000
3594,Center Stage,['Drama'],,[''],[''],[''],2000
3595,Held Up,['Comedy'],Steve_Rash,"['Barry_Corbin', 'Jamie_Foxx', 'Jake_Busey', 'Eduardo_Yáñez', 'Dalton_James', 'John_Cullum', 'Sarah_Paulson', 'Nia_Long']",['English'],[''],2000
3596,Screwed,['Comedy'],Scott_Alexander_and_Larry_Karaszewski,"['Norm_Macdonald', 'Sherman_Hemsley', 'Elaine_Stritch', 'Danny_DeVito', 'Daniel_Benzali', 'Dave_Chappelle']",['English'],['United_States'],2000
3597,Whipped,['Comedy'],,[''],[''],[''],2000
3598,Hamlet,['Drama'],Michael_Almereyda,"['Sam_Shepard', 'Bill_Murray', 'Kyle_MacLachlan', 'Steve_Zahn', 'Karl_Geary', 'Ethan_Hawke', 'Diane_Venora', 'Liev_Schreiber', 'Julia_Stiles']",['English'],['United_States'],2000
3599,Anchors Aweigh,"['Comedy', 'Musical']",George_Sidney,[''],['English'],['United_States'],1945
3600,Blue Hawaii,"['Comedy', 'Musical']",Norman_Taurog,"['Joan_Blackman', 'Elvis_Presley', 'Nancy_Walters', 'Angela_Lansbury']",['English'],['United_States'],1961
3601,"Castaway Cowboy, The","['Comedy', 'Western']",Vincent_McEveety,"['Vera_Miles', 'James_Garner', 'Eric_Shea', 'Robert_Culp']",['English'],['United_States'],1974
3602,G. I. Blues,['Musical'],Norman_Taurog,"['Juliet_Prowse', 'Elvis_Presley']",['English'],['United_States'],1960
3603,"Gay Deceivers, The",['Comedy'],Bruce_Kessler,[''],['English'],['United_States'],1969
3604,Gypsy,['Musical'],Mervyn_LeRoy,"['Rosalind_Russell', 'Natalie_Wood', 'Karl_Malden']",['English'],['United_States'],1962
3605,King Creole,"['Drama', 'Musical']",Michael_Curtiz,"['Dolores_Hart', 'Carolyn_Jones', 'Dean_Jagger', 'Elvis_Presley', 'Walter_Matthau', 'Vic_Morrow']",['English'],['United_States'],1958
3606,On the Town,['Musical'],George_Roy_Hill,"['Robert_Shaw', 'Eileen_Brennan', 'Robert_Redford', 'Robert_Earl_Jones', 'Charles_Durning', 'Paul_Newman']",['English'],['United_States'],1949
3607,One Little Indian,"['Comedy', 'Drama', 'Western']",,[''],[''],[''],1973
3608,Pee-wee's Big Adventure,['Comedy'],Tim_Burton,"['Diane_Salinger', 'Paul_Reubens', 'Mark_Holton', 'E._G._Daily']",['English'],['United_States'],1985
3609,Regret to Inform,['Documentary'],Barbara_Sonneborn,[''],['English'],['United_States'],1998
3610,Roustabout,['Musical'],John_Rich,"['Leif_Erickson', 'Barbara_Stanwyck', 'Elvis_Presley', 'Joan_Freeman']",['English'],['United_States'],1964
3611,Saludos Amigos,"['Animation', ""Children's"", 'Comedy']",Hamilton_Luske|Norm_Ferguson|Jack_Kinney|Wilfred_Jackson,"['Frank_Thomas', 'Walt_Disney', 'Frank_Graham', 'Norm_Ferguson', 'José_do_Patrocínio_Oliveira', 'Pinto_Colvig', 'Clarence_Nash', 'Lee_Blair', 'Mary_Blair']","['Spanish', 'English', 'Portuguese']",['United_States'],1943
3612,"Slipper and the Rose, The","['Adventure', 'Musical', 'Romance']",Bryan_Forbes,"['Annette_Crosbie', 'Margaret_Lockwood', 'Michael_Hordern', 'Kenneth_More', 'Christopher_Gable', 'Richard_Chamberlain', 'Gemma_Craven', 'Edith_Evans']",['English'],['United_Kingdom'],1976
3613,Things Change,['Comedy'],,[''],[''],[''],1988
3614,Honeymoon in Vegas,"['Comedy', 'Romance']",Andrew_Bergman,"['Nicolas_Cage', 'James_Caan', 'Pat_Morita', 'Sarah_Jessica_Parker']",['English'],['United_States'],1992
3615,Dinosaur,"['Animation', ""Children's""]",,[''],[''],[''],2000
3616,Loser,"['Comedy', 'Romance']",Amy_Heckerling,"['Mena_Suvari', 'Jason_Biggs', 'Greg_Kinnear']",['English'],['United_States'],2000
3617,Road Trip,['Comedy'],Todd_Phillips,"['Tom_Green', 'Fred_Ward', 'Amy_Smart', 'Breckin_Meyer', 'Seann_William_Scott', 'Rachel_Blanchard']",['English'],['United_States'],2000
3618,Small Time Crooks,['Comedy'],Woody_Allen,"['Woody_Allen', 'George_Grizzard', 'Michael_Rapaport', 'Elaine_Stritch', 'Hugh_Grant', 'Jon_Lovitz', 'Tracey_Ullman', 'Tony_Darrow', 'Elaine_May']",['English'],['United_States'],2000
3619,"Hollywood Knights, The",['Comedy'],Floyd_Mutrux,"['Michelle_Pfeiffer', 'Debra_Feuer', 'Fran_Drescher', 'Robert_Wuhl', 'Stuart_Pankin', 'Tony_Danza']",['English'],['United_States'],1980
3620,"Myth of Fingerprints, The","['Comedy', 'Drama']",Bart_Freundlich,"['Roy_Scheider', 'Arija_Bareikis', 'Blythe_Danner', 'Hope_Davis', 'Michael_Vartan', 'Julianne_Moore', 'Brian_Kerwin', 'Laurel_Holloman', 'James_LeGros', 'Noah_Wyle']",['English'],['United_States'],1997
3621,Possession,"['Drama', 'Horror']",Andrzej_Żuławski,"['Isabelle_Adjani', 'Sam_Neill']",['English'],"['France', 'Germany']",1981
3622,"Twelve Chairs, The",['Comedy'],Mel_Brooks,"['Frank_Langella', 'Dom_DeLuise', 'Ron_Moody']",['English'],['United_States'],1970
3623,Mission: Impossible 2,"['Action', 'Thriller']",,[''],[''],[''],2000
3624,Shanghai Noon,['Action'],Tom_Dey,"['Owen_Wilson', 'Jackie_Chan', 'Lucy_Liu']",['English'],"['Hong_Kong', 'United_States']",2000
3625,Better Living Through Circuitry,['Documentary'],Jon_Reiss,['Moby'],['English'],['United_States'],1999
3626,8 1/2 Women,['Comedy'],,[''],[''],[''],1999
3627,Carnival of Souls,"['Horror', 'Thriller']",,[''],[''],[''],1962
3628,Flying Tigers,"['Action', 'Drama', 'War']",David_Miller,"['John_Carroll', 'Anna_Lee', 'John_Wayne']","['English', 'Japanese', 'Cantonese']",['United_States'],1942
3629,"Gold Rush, The",['Comedy'],,[''],[''],[''],1925
3630,"House of Exorcism, The (La Casa dell'esorcismo)",['Horror'],,[''],[''],[''],1974
3631,It's in the Water,['Comedy'],,[''],['English'],['United_States'],1998
3632,Monsieur Verdoux,['Comedy'],Charlie_Chaplin,"['William_Frawley', 'Martha_Raye', 'Marilyn_Nash', 'Isobel_Elsom']",['English'],['United_States'],1947
3633,On Her Majesty's Secret Service,['Action'],Peter_R._Hunt,"['Bernard_Lee', 'Telly_Savalas', 'Ilse_Steppat', 'George_Lazenby', 'Diana_Rigg', 'Gabriele_Ferzetti']",['English'],"['United_Kingdom', 'United_States']",1969
3634,Seven Days in May,['Thriller'],John_Frankenheimer,"['Fredric_March', 'Kirk_Douglas', 'Martin_Balsam', ""Edmond_O'Brien"", 'Burt_Lancaster', 'Ava_Gardner']",['English'],['United_States'],1964
3635,"Spy Who Loved Me, The",['Action'],Lewis_Gilbert,"['Curt_Jürgens', 'Barbara_Bach', 'Caroline_Munro', 'Richard_Kiel', 'Roger_Moore']",['English'],"['United_Kingdom', 'United_States']",1977
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),['Drama'],Patrice_Chéreau,['Pascal_Greggory'],['French'],['France'],1998
3637,Vagabond (Sans toit ni loi),['Drama'],,[''],[''],[''],1985
3638,Moonraker,"['Action', 'Romance', 'Sci-Fi']",Lewis_Gilbert,"['Corinne_Cléry', 'Geoffrey_Keen', 'Michael_Lonsdale', 'Lois_Chiles', 'Richard_Kiel', 'Roger_Moore']",['English'],"['United_Kingdom', 'France', 'United_States']",1979
3639,"Man with the Golden Gun, The",['Action'],Guy_Hamilton,"['Christopher_Lee', 'Britt_Ekland', 'Roger_Moore']",['English'],"['United_Kingdom', 'United_States']",1974
3640,"King in New York, A","['Comedy', 'Drama']",Charlie_Chaplin,[''],['English'],['United_Kingdom'],1957
3641,"Woman of Paris, A",['Drama'],Charlie_Chaplin,"['Lydia_Knott', 'Adolphe_Menjou', 'Clarence_Geldart', 'Edna_Purviance', 'Charles_K._French', 'Carl_Miller']",['Silent'],['United_States'],1923
3642,In Old California,['Western'],,[''],[''],[''],1942
3643,"Fighting Seabees, The","['Action', 'Drama', 'War']",Edward_Ludwig,"['William_Frawley', 'Susan_Hayward', 'John_Wayne', ""Dennis_O'Keefe""]",['English'],['United_States'],1944
3644,Dark Command,['Western'],Raoul_Walsh,"['George_%22Gabby%22_Hayes', 'John_Wayne', 'Claire_Trevor', 'Roy_Rogers', 'Walter_Pidgeon']",['English'],['United_States'],1940
3645,Cleo From 5 to 7 (Cléo de 5 à 7),['Drama'],,[''],[''],[''],1962
3646,Big Momma's House,['Comedy'],John_Whitesell,"['Zachary_Levi', 'Nia_Long', 'Emily_Procter', 'Martin_Lawrence']",['English'],['United_States'],2000
3647,Running Free,['Drama'],Sergei_Bodrov,"['Maria_Geelbooi', 'Chase_Moore', 'Arie_Verveen', 'Jan_Decleir']",['English'],[''],2000
3648,"Abominable Snowman, The","['Horror', 'Sci-Fi']",Val_Guest,"['Forrest_Tucker', 'Peter_Cushing']",['English'],['United_Kingdom'],1957
3649,American Gigolo,['Drama'],Paul_Schrader,"['Lauren_Hutton', 'Richard_Gere']",['English'],['United_States'],1980
3650,Anguish (Angustia),['Horror'],,[''],[''],[''],1986
3651,"Blood Spattered Bride, The (La Novia Ensangrentada)",['Horror'],,[''],[''],[''],1972
3652,City of the Living Dead (Paura nella città dei morti viventi),['Horror'],,[''],[''],[''],1980
3653,"Endless Summer, The",['Documentary'],Bruce_Brown,"['Robert_August', 'Mike_Hynson']",['English'],['United_States'],1966
3654,"Guns of Navarone, The","['Action', 'Drama', 'War']",J._Lee_Thompson,"['Stanley_Baker', 'Gregory_Peck', 'James_Darren', 'Anthony_Quinn', 'Gia_Scala', 'David_Niven', 'Irene_Papas', 'Anthony_Quayle']",['English'],"['United_Kingdom', 'United_States']",1961
3655,Blow-Out (La Grande Bouffe),['Drama'],,[''],[''],[''],1973
3656,Lured,['Crime'],Douglas_Sirk,"['Boris_Karloff', 'Lucille_Ball', 'Charles_Coburn', 'George_Sanders']",['English'],['United_States'],1947
3657,Pandora and the Flying Dutchman,['Drama'],Albert_Lewin,"['Sheila_Sim', 'James_Mason', 'Harold_Warrender', 'Nigel_Patrick', 'Ava_Gardner']","['English', 'Catalan', 'Spanish']",['United_Kingdom'],1951
3658,Quatermass and the Pit,['Sci-Fi'],Roy_Ward_Baker,"['James_Donald', 'Julian_Glover', 'Andrew_Keir', 'Barbara_Shelley']",['English'],['United_Kingdom'],1967
3659,Quatermass II,"['Sci-Fi', 'Thriller']",,[''],[''],[''],1957
3660,Puppet Master,"['Horror', 'Sci-Fi', 'Thriller']",David_Schmoeller,"['Irene_Miracle', 'Barbara_Crampton', 'William_Hickey', 'Jimmie_F._Skaggs', 'Paul_Le_Mat']",['English'],['United_States'],1989
3661,Puppet Master II,"['Horror', 'Sci-Fi', 'Thriller']",David_W._Allen,"['Nita_Talbot', 'Charlie_Spradling', 'Jeff_Weston', 'George_%22Buck%22_Flower']",['English'],['United_States'],1990
3662,Puppet Master III: Toulon's Revenge,"['Horror', 'Sci-Fi', 'Thriller']",David_DeCoteau,"['Aron_Eisenberg', 'Sarah_Douglas', 'Matthew_Faison', 'Ian_Abercrombie', 'Richard_Lynch', 'Guy_Rolfe', 'Walter_Gotell', 'Kristopher_Logan']","['English', 'German']",['United_States'],1991
3663,Puppet Master 4,"['Horror', 'Sci-Fi', 'Thriller']",Jeff_Burr,"['Chandra_West', 'Teresa_Hill', 'Guy_Rolfe', 'Stacie_Randall', 'Gordon_Currie', 'Felton_Perry']",['English'],['United_States'],1993
3664,Puppet Master 5: The Final Chapter,"['Horror', 'Sci-Fi', 'Thriller']",Jeff_Burr,"['Guy_Rolfe', 'Chandra_West', 'Gordon_Currie', 'Ian_Ogilvy']",['English'],['United_States'],1994
3665,Curse of the Puppet Master,"['Horror', 'Sci-Fi', 'Thriller']",David_DeCoteau,"['Robert_Donavan', 'Jason-Shane_Scott', 'Scott_Boyer', 'Emily_Harrison', 'Marc_Newburger']",['English'],['United_States'],1998
3666,Retro Puppetmaster,"['Horror', 'Sci-Fi', 'Thriller']",,[''],[''],[''],1999
3667,Rent-A-Cop,"['Action', 'Comedy']",,[''],[''],[''],1988
3668,Romeo and Juliet,"['Drama', 'Romance']",Franco_Zeffirelli,"['Robert_Stephens', ""Milo_O'Shea"", 'Pat_Heywood', 'Olivia_Hussey', 'John_McEnery', 'Natasha_Parry', 'Leonard_Whiting', 'Michael_York']",['English'],"['United_Kingdom', 'Italy']",1968
3669,Stay Tuned,['Comedy'],Peter_Hyams,"['Pam_Dawber', 'John_Ritter', 'Jeffrey_Jones', 'Eugene_Levy']",['English'],['United_States'],1992
3670,"Story of G.I. Joe, The",['War'],William_A._Wellman,"['Burgess_Meredith', 'Robert_Mitchum']","['English', 'Italian']",['United_States'],1945
3671,Blazing Saddles,"['Comedy', 'Western']",Mel_Brooks,"['Madeline_Kahn', 'Harvey_Korman', 'Cleavon_Little', 'Alex_Karras', 'Mel_Brooks', 'Gene_Wilder', 'Slim_Pickens']",[''],['United_States'],1974
3672,Benji,"['Adventure', ""Children's""]",Joe_Camp,"['Herb_Vigran', 'Terry_Carter', 'Frances_Bavier', 'Tom_Lester', 'Patsy_Garrett', 'Edgar_Buchanan', 'Christopher_Connelly', 'Deborah_Walley', 'Peter_Breck', 'Mark_Slade']",['English'],['United_States'],1974
3673,Benji the Hunted,"['Adventure', ""Children's""]",Joe_Camp,"['Frank_Inn', 'Red_Steagall']",['English'],['United_States'],1987
3674,For the Love of Benji,"['Adventure', ""Children's""]",Joe_Camp,"['Patsy_Garrett', 'Peter_Bowles', 'Ed_Nelson']",['English'],['United_States'],1977
3675,White Christmas,['Musical'],Michael_Curtiz,"['Danny_Kaye', 'Vera-Ellen', 'Dean_Jagger', 'Bing_Crosby', 'Rosemary_Clooney']",['English'],['United_States'],1954
3676,Eraserhead,"['Drama', 'Horror']",David_Lynch,"['Judith_Roberts', 'Jack_Nance', 'Jeanne_Bates', 'Charlotte_Stewart']",['English'],['United_States'],1977
3677,Baraka,['Documentary'],Ron_Fricke,[''],[''],['United_States'],1992
3678,"Man with the Golden Arm, The",['Drama'],Otto_Preminger,"['Darren_McGavin', 'Eleanor_Parker', 'Frank_Sinatra', 'Kim_Novak', 'Arnold_Stang']",['English'],['United_States'],1955
3679,"Decline of Western Civilization, The",['Documentary'],Penelope_Spheeris,[''],['English'],['United_States'],1981
3680,"Decline of Western Civilization Part II: The Metal Years, The",['Documentary'],Penelope_Spheeris,"['Megadeth', 'Aerosmith', 'London', 'Odin', 'Kiss', 'Motörhead', 'Faster_Pussycat', 'Ozzy_Osbourne', 'Poison', 'Alice_Cooper', 'Lizzy_Borden']",['English'],['United_States'],1988
3681,For a Few Dollars More,['Western'],Sergio_Leone,"['Josef_Egger', 'Gian_Maria_Volonté', 'Lee_Van_Cleef', 'Roberto_Camardiel', 'Panos_Papadopulos', 'Aldo_Sambrell', 'Benito_Stefanelli', 'Clint_Eastwood', 'Mario_Brega', 'Luigi_Pistilli', 'Klaus_Kinski']","['English', 'Italian']","['Spain', 'Italy', 'Germany']",1965
3682,Magnum Force,['Western'],Ted_Post,"['Hal_Holbrook', 'David_Soul', 'Clint_Eastwood', 'Robert_Urich', 'Mitchell_Ryan', 'Felton_Perry']",['English'],['United_States'],1973
3683,Blood Simple,"['Drama', 'Film-Noir']",Coen_brothers,"['Samm-Art_Williams', 'Dan_Hedaya', 'John_Getz', 'M._Emmet_Walsh', 'Frances_McDormand']",['English'],['United_States'],1984
3684,"Fabulous Baker Boys, The","['Drama', 'Romance']",Steve_Kloves,"['Beau_Bridges', 'Michelle_Pfeiffer', 'Jeff_Bridges']",['English'],['United_States'],1989
3685,Prizzi's Honor,"['Comedy', 'Drama', 'Romance']",John_Huston,"['Robert_Loggia', 'Jack_Nicholson', 'Kathleen_Turner', 'Anjelica_Huston', 'William_Hickey', 'John_Randolph']",['English'],['United_States'],1985
3686,Flatliners,['Thriller'],Joel_Schumacher,"['William_Baldwin', 'Oliver_Platt', 'Julia_Roberts', 'Kevin_Bacon', 'Kimberly_Scott', 'Kiefer_Sutherland']",['English'],['United_States'],1990
3687,Light Years,['Sci-Fi'],Alain_Tanner,[''],['English'],[''],1988
3688,Porky's,['Comedy'],Bob_Clark,"['Scott_Colomby', 'Nancy_Parsons', 'Kaki_Hunter', 'Alex_Karras', 'Susan_Clark', 'Kim_Cattrall']",['English'],"['Canada', 'United_States']",1981
3689,Porky's II: The Next Day,['Comedy'],Bob_Clark,"['Scott_Colomby', 'Nancy_Parsons', 'Joseph_Runningfox', ""Cyril_O'Reilly"", 'Edward_Winter', 'Mark_Herrier', 'Eric_Christmas', 'Kaki_Hunter', 'Wyatt_Knight', 'Roger_Wilson', 'Cisse_Cameron', 'Tony_Ganios', 'Dan_Monahan', 'Art_Hindle']",['English'],"['Canada', 'United_States']",1983
3690,Porky's Revenge,['Comedy'],James_Komack,"['Scott_Colomby', 'Nancy_Parsons', 'Mark_Herrier', 'Kaki_Hunter', 'Wyatt_Knight', 'Tony_Ganios', 'Dan_Monahan', 'Chuck_Mitchell']",['English'],"['Canada', 'United_States']",1985
3691,Private School,['Comedy'],Noel_Black,"['Michael_Zorek', 'Sylvia_Kristel', 'Ray_Walston', 'Phoebe_Cates', 'Betsy_Russell', 'Matthew_Modine']",['English'],['United_States'],1983
3692,Class of Nuke 'Em High,"['Comedy', 'Horror']",Lloyd_Kaufman|Michael_Herz|Richard_W._Haines,['R._L._Ryan'],['English'],['United_States'],1986
3693,"Toxic Avenger, The","['Comedy', 'Horror']",,[''],[''],[''],1985
3694,"Toxic Avenger, Part II, The","['Comedy', 'Horror']",Lloyd_Kaufman|Michael_Herz,"['Tsutomu_Sekine', 'Phoebe_Legere', 'Rikiya_Yasuoka']","['English', 'Japanese']",['United_States'],1989
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The","['Comedy', 'Horror']",Lloyd_Kaufman|Michael_Herz,"['Lisa_Gaye', 'Phoebe_Legere', 'Jessica_Dublin']",['English'],['United_States'],1989
3696,Night of the Creeps,"['Comedy', 'Horror', 'Sci-Fi']",Fred_Dekker,"['Tom_Atkins', 'Jason_Lively', 'Jill_Whitlow']",['English'],['United_States'],1986
3697,Predator 2,"['Action', 'Sci-Fi', 'Thriller']",Stephen_Hopkins,"['Danny_Glover', 'Rubén_Blades', 'María_Conchita_Alonso', 'Bill_Paxton', 'Robert_Davi', 'Gary_Busey']",['English'],['United_States'],1990
3698,"Running Man, The","['Action', 'Adventure', 'Sci-Fi']",Carol_Reed,"['Laurence_Harvey', 'Alan_Bates', 'Lee_Remick']",['English'],"['United_Kingdom', 'United_States']",1987
